matcher,modality,pair_id,identity1,identity2,num_keypoints_image1,num_keypoints_image2,num_matches,num_inliers,inlier_ratio,is_same_person_pred,confidence,ground_truth,is_correct,reprojection_error
aspanformer,face,Multi-PIE_genuine_226,031,031,75,75,75,35,0.4667,True,0.4523,True,True,2.1254
deepdetect,face,Multi-PIE_genuine_226,031,031,11130,10434,12,8,0.6667,True,0.6667,True,True,2.3451
loftr,face,Multi-PIE_genuine_227,156,156,5,5,5,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_227,156,156,657,2946,7,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_227,156,156,151,581,5,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_227,156,156,422,676,2,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_227,156,156,2000,2000,81,7,0.0864,False,0.0828,True,False,0.8486
aspanformer,face,Multi-PIE_genuine_227,156,156,7,7,7,4,0.5714,True,0.5237,True,True,0.0000
deepdetect,face,Multi-PIE_genuine_227,156,156,3411,11332,3,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_228,029,029,52,52,52,18,0.3462,False,0.3366,True,False,2.0353
orb-fingervein,face,Multi-PIE_genuine_228,029,029,3681,3553,28,7,0.2500,False,0.2396,True,False,0.3298
sift-fingervein,face,Multi-PIE_genuine_228,029,029,590,535,11,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_228,029,029,646,703,83,20,0.2410,True,0.2296,True,True,2.4528
sgmnet-fingervein,face,Multi-PIE_genuine_228,029,029,2000,2000,44,7,0.1591,False,0.1525,True,False,1.0824
aspanformer,face,Multi-PIE_genuine_228,029,029,13,13,13,8,0.6154,True,0.5958,True,True,0.9483
deepdetect,face,Multi-PIE_genuine_228,029,029,9881,13172,20,14,0.7000,True,0.7000,True,True,1.3407
loftr,face,Multi-PIE_genuine_229,025,025,1003,1003,1003,509,0.5075,True,0.4893,True,True,2.2287
orb-fingervein,face,Multi-PIE_genuine_229,025,025,3019,1086,139,94,0.6763,True,0.6707,True,True,1.6665
sift-fingervein,face,Multi-PIE_genuine_229,025,025,448,211,27,13,0.4815,True,0.4731,True,True,1.7123
superglue-fingervein,face,Multi-PIE_genuine_229,025,025,657,463,254,102,0.4016,True,0.3792,True,True,2.6492
sgmnet-fingervein,face,Multi-PIE_genuine_229,025,025,2000,2000,729,211,0.2894,True,0.2863,True,True,1.7148
aspanformer,face,Multi-PIE_genuine_229,025,025,1597,1597,1597,871,0.5454,True,0.5373,True,True,1.8002
deepdetect,face,Multi-PIE_genuine_229,025,025,12148,4940,254,157,0.6181,True,0.6181,True,True,1.5024
loftr,face,Multi-PIE_genuine_230,239,239,43,43,43,10,0.2326,False,0.2284,True,False,0.7221
orb-fingervein,face,Multi-PIE_genuine_230,239,239,3935,4248,29,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_230,239,239,939,1030,26,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_230,239,239,685,904,54,13,0.2407,True,0.2288,True,True,2.3833
sgmnet-fingervein,face,Multi-PIE_genuine_230,239,239,2000,2000,62,8,0.1290,False,0.1249,True,False,0.8539
aspanformer,face,Multi-PIE_genuine_230,239,239,46,46,46,12,0.2609,False,0.2584,True,False,1.0730
deepdetect,face,Multi-PIE_genuine_230,239,239,19347,21306,23,13,0.5652,True,0.5652,True,True,3.3750
loftr,face,Multi-PIE_genuine_231,079,079,11,11,11,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_231,079,079,3823,2809,55,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_231,079,079,910,470,32,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_231,079,079,800,586,2,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_231,079,079,2000,2000,61,6,0.0984,False,0.0931,True,False,0.7717
aspanformer,face,Multi-PIE_genuine_231,079,079,2,2,2,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_231,079,079,20182,6126,13,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_232,029,029,637,637,637,448,0.7033,True,0.7033,True,True,0.7964
orb-fingervein,face,Multi-PIE_genuine_232,029,029,3652,3724,54,11,0.2037,False,0.2011,True,False,1.3004
sift-fingervein,face,Multi-PIE_genuine_232,029,029,776,775,28,8,0.2857,False,0.2766,True,False,1.3217
superglue-fingervein,face,Multi-PIE_genuine_232,029,029,730,703,450,198,0.4400,True,0.4173,True,True,2.5584
sgmnet-fingervein,face,Multi-PIE_genuine_232,029,029,2000,2000,387,78,0.2016,True,0.2016,True,True,1.3411
aspanformer,face,Multi-PIE_genuine_232,029,029,906,906,906,881,0.9724,True,0.9724,True,True,0.3444
deepdetect,face,Multi-PIE_genuine_232,029,029,17355,13353,61,52,0.8525,True,0.8525,True,True,0.4078
loftr,face,Multi-PIE_genuine_233,040,040,274,274,274,69,0.2518,False,0.2434,True,False,2.1818
orb-fingervein,face,Multi-PIE_genuine_233,040,040,4469,4015,26,8,0.3077,False,0.2979,True,False,0.3646
sift-fingervein,face,Multi-PIE_genuine_233,040,040,1187,726,33,7,0.2121,False,0.2012,True,False,1.7001
superglue-fingervein,face,Multi-PIE_genuine_233,040,040,953,709,277,65,0.2347,True,0.2218,True,True,2.6225
sgmnet-fingervein,face,Multi-PIE_genuine_233,040,040,2000,2000,64,0,,False,,True,False,
aspanformer,face,Multi-PIE_genuine_233,040,040,84,84,84,45,0.5357,True,0.5274,True,True,1.8119
deepdetect,face,Multi-PIE_genuine_233,040,040,21260,15879,16,10,0.6250,True,0.6250,True,True,0.9041
loftr,face,Multi-PIE_genuine_234,093,093,80,80,80,13,0.1625,False,0.1534,True,False,2.5143
orb-fingervein,face,Multi-PIE_genuine_234,093,093,2108,3283,25,7,0.2800,False,0.2683,True,False,0.8503
sift-fingervein,face,Multi-PIE_genuine_234,093,093,450,632,12,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_234,093,093,564,743,18,6,0.3333,True,0.3154,True,True,0.3251
sgmnet-fingervein,face,Multi-PIE_genuine_234,093,093,2000,2000,94,7,0.0745,False,0.0714,True,False,0.6268
aspanformer,face,Multi-PIE_genuine_234,093,093,6,6,6,4,0.6667,True,0.6110,True,True,0.0000
deepdetect,face,Multi-PIE_genuine_234,093,093,9558,11978,10,7,0.7000,True,0.7000,True,True,1.6178
loftr,face,Multi-PIE_genuine_235,035,035,406,406,406,127,0.3128,False,0.2997,True,False,2.3559
orb-fingervein,face,Multi-PIE_genuine_235,035,035,607,721,15,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_235,035,035,176,187,7,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_235,035,035,361,334,125,29,0.2320,True,0.2236,True,True,2.2367
sgmnet-fingervein,face,Multi-PIE_genuine_235,035,035,2000,2000,459,31,0.0675,False,0.0669,True,False,1.6758
aspanformer,face,Multi-PIE_genuine_235,035,035,444,444,444,195,0.4392,True,0.4203,True,True,2.3800
deepdetect,face,Multi-PIE_genuine_235,035,035,4438,4489,2,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_236,034,034,129,129,129,15,0.1163,False,0.1128,True,False,2.0294
orb-fingervein,face,Multi-PIE_genuine_236,034,034,4265,4093,34,11,0.3235,False,0.3146,True,False,1.7952
sift-fingervein,face,Multi-PIE_genuine_236,034,034,819,893,25,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_236,034,034,828,786,14,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_236,034,034,2000,2000,68,0,,False,,True,False,
aspanformer,face,Multi-PIE_genuine_236,034,034,26,26,26,9,0.3462,False,0.3343,True,False,1.7125
deepdetect,face,Multi-PIE_genuine_236,034,034,16538,13466,15,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_237,117,117,58,58,58,12,0.2069,False,0.1990,True,False,2.0926
orb-fingervein,face,Multi-PIE_genuine_237,117,117,3673,2914,39,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_237,117,117,608,453,19,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_237,117,117,699,592,67,14,0.2090,True,0.2040,True,True,1.8809
sgmnet-fingervein,face,Multi-PIE_genuine_237,117,117,2000,2000,97,7,0.0722,False,0.0692,True,False,0.8040
aspanformer,face,Multi-PIE_genuine_237,117,117,14,14,14,9,0.6429,True,0.6275,True,True,0.6931
deepdetect,face,Multi-PIE_genuine_237,117,117,9343,6137,7,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_238,201,201,24,24,24,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_238,201,201,3084,3051,35,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_238,201,201,598,535,13,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_238,201,201,763,665,31,9,0.2903,True,0.2829,True,True,1.5321
sgmnet-fingervein,face,Multi-PIE_genuine_238,201,201,2000,2000,109,8,0.0734,False,0.0711,True,False,0.8387
aspanformer,face,Multi-PIE_genuine_238,201,201,1,1,1,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_238,201,201,14342,10550,5,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_239,060,060,292,292,292,90,0.3082,False,0.2970,True,False,2.2400
orb-fingervein,face,Multi-PIE_genuine_239,060,060,904,3761,12,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_239,060,060,165,656,7,4,0.5714,True,0.5237,True,True,0.0000
superglue-fingervein,face,Multi-PIE_genuine_239,060,060,348,637,192,44,0.2292,True,0.2176,True,True,2.5401
sgmnet-fingervein,face,Multi-PIE_genuine_239,060,060,2000,2000,390,22,0.0564,False,0.0558,True,False,1.6937
aspanformer,face,Multi-PIE_genuine_239,060,060,360,360,360,143,0.3972,False,0.3741,True,False,2.6985
deepdetect,face,Multi-PIE_genuine_239,060,060,5525,16549,5,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_240,123,123,85,85,85,35,0.4118,False,0.3941,True,False,2.3766
orb-fingervein,face,Multi-PIE_genuine_240,123,123,1332,3242,8,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_240,123,123,377,570,12,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_240,123,123,564,711,10,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_240,123,123,2000,2000,127,8,0.0630,False,0.0610,True,False,0.5961
aspanformer,face,Multi-PIE_genuine_240,123,123,16,16,16,8,0.5000,True,0.4841,True,True,1.0544
deepdetect,face,Multi-PIE_genuine_240,123,123,5041,10646,8,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_241,020,020,119,119,119,16,0.1345,False,0.1297,True,False,2.1744
orb-fingervein,face,Multi-PIE_genuine_241,020,020,4684,3800,48,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_241,020,020,1138,885,29,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_241,020,020,1044,852,102,15,0.1471,False,0.1411,True,False,2.2520
sgmnet-fingervein,face,Multi-PIE_genuine_241,020,020,2000,2000,121,8,0.0661,False,0.0640,True,False,0.8573
aspanformer,face,Multi-PIE_genuine_241,020,020,5,5,5,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_241,020,020,10921,13453,8,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_242,041,041,67,67,67,12,0.1791,False,0.1701,True,False,2.3410
orb-fingervein,face,Multi-PIE_genuine_242,041,041,3969,4085,23,7,0.3043,False,0.2916,True,False,0.2730
sift-fingervein,face,Multi-PIE_genuine_242,041,041,937,880,13,4,0.3077,False,0.2820,True,False,0.0000
superglue-fingervein,face,Multi-PIE_genuine_242,041,041,818,868,2,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_242,041,041,2000,2000,85,0,,False,,True,False,
aspanformer,face,Multi-PIE_genuine_242,041,041,9,9,9,6,0.6667,True,0.6308,True,True,0.9694
deepdetect,face,Multi-PIE_genuine_242,041,041,14185,18504,17,10,0.5882,True,0.5882,True,True,1.5581
loftr,face,Multi-PIE_genuine_243,209,209,336,336,336,69,0.2054,False,0.1917,True,False,2.8744
orb-fingervein,face,Multi-PIE_genuine_243,209,209,3192,2816,41,11,0.2683,False,0.2648,True,False,1.1711
sift-fingervein,face,Multi-PIE_genuine_243,209,209,465,414,18,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_243,209,209,634,611,265,79,0.2981,True,0.2768,True,True,2.9811
sgmnet-fingervein,face,Multi-PIE_genuine_243,209,209,2000,2000,347,17,0.0490,False,0.0485,True,False,1.6657
aspanformer,face,Multi-PIE_genuine_243,209,209,430,430,430,271,0.6302,True,0.6069,True,True,2.2561
deepdetect,face,Multi-PIE_genuine_243,209,209,8545,10735,31,24,0.7742,True,0.7742,True,True,1.3459
loftr,face,Multi-PIE_genuine_244,158,158,47,47,47,9,0.1915,False,0.1827,True,False,1.9531
orb-fingervein,face,Multi-PIE_genuine_244,158,158,3492,3143,25,6,0.2400,False,0.2271,True,False,0.5581
sift-fingervein,face,Multi-PIE_genuine_244,158,158,591,503,11,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_244,158,158,640,565,13,6,0.4615,True,0.4367,True,True,0.9954
sgmnet-fingervein,face,Multi-PIE_genuine_244,158,158,2000,2000,47,6,0.1277,False,0.1208,True,False,0.8743
aspanformer,face,Multi-PIE_genuine_244,158,158,7,7,7,4,0.5714,True,0.5237,True,True,0.0000
deepdetect,face,Multi-PIE_genuine_244,158,158,15189,14906,10,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_245,130,130,629,629,629,262,0.4165,False,0.4105,True,False,1.7922
orb-fingervein,face,Multi-PIE_genuine_245,130,130,3962,3615,63,16,0.2540,False,0.2473,True,False,1.9778
sift-fingervein,face,Multi-PIE_genuine_245,130,130,739,493,21,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_245,130,130,873,674,366,131,0.3579,True,0.3378,True,True,2.6568
sgmnet-fingervein,face,Multi-PIE_genuine_245,130,130,2000,2000,343,24,0.0700,False,0.0696,True,False,1.6165
aspanformer,face,Multi-PIE_genuine_245,130,130,1232,1232,1232,667,0.5414,True,0.5300,True,True,1.9241
deepdetect,face,Multi-PIE_genuine_245,130,130,10486,12247,90,84,0.9333,True,0.9333,True,True,0.9979
loftr,face,Multi-PIE_genuine_246,102,102,840,840,840,479,0.5702,True,0.5702,True,True,0.8699
orb-fingervein,face,Multi-PIE_genuine_246,102,102,4307,4658,67,30,0.4478,False,0.4389,True,False,1.8974
sift-fingervein,face,Multi-PIE_genuine_246,102,102,1145,1292,64,20,0.3125,False,0.3064,True,False,1.8797
superglue-fingervein,face,Multi-PIE_genuine_246,102,102,846,983,514,226,0.4397,True,0.4197,True,True,2.4283
sgmnet-fingervein,face,Multi-PIE_genuine_246,102,102,2000,2000,985,357,0.3624,True,0.3594,True,True,1.6684
aspanformer,face,Multi-PIE_genuine_246,102,102,2836,2836,2836,2576,0.9083,True,0.9083,True,True,0.8343
deepdetect,face,Multi-PIE_genuine_246,102,102,20500,30172,230,220,0.9565,True,0.9565,True,True,0.2161
loftr,face,Multi-PIE_genuine_247,157,157,178,178,178,29,0.1629,False,0.1592,True,False,1.9648
orb-fingervein,face,Multi-PIE_genuine_247,157,157,3904,4042,35,0,,False,,True,False,
sift-fingervein,face,Multi-PIE_genuine_247,157,157,704,764,18,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_247,157,157,755,815,167,28,0.1677,True,0.1567,True,True,2.8465
sgmnet-fingervein,face,Multi-PIE_genuine_247,157,157,1896,2000,115,9,0.0783,False,0.0764,True,False,0.7322
aspanformer,face,Multi-PIE_genuine_247,157,157,128,128,128,49,0.3828,False,0.3729,True,False,2.0247
deepdetect,face,Multi-PIE_genuine_247,157,157,15611,10416,11,6,0.5455,True,0.5455,True,True,0.1204
loftr,face,Multi-PIE_genuine_248,119,119,475,475,475,128,0.2695,False,0.2571,True,False,2.4440
orb-fingervein,face,Multi-PIE_genuine_248,119,119,2908,1846,62,13,0.2097,False,0.2082,True,False,1.1859
sift-fingervein,face,Multi-PIE_genuine_248,119,119,434,329,24,0,,False,,True,False,
superglue-fingervein,face,Multi-PIE_genuine_248,119,119,607,526,228,41,0.1798,True,0.1676,True,True,2.9111
sgmnet-fingervein,face,Multi-PIE_genuine_248,119,119,2000,2000,370,31,0.0838,False,0.0834,True,False,1.5862
aspanformer,face,Multi-PIE_genuine_248,119,119,213,213,213,109,0.5117,True,0.5027,True,True,1.8546
deepdetect,face,Multi-PIE_genuine_248,119,119,10729,7359,38,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_249,133,133,9,9,9,0,,False,,True,False,
orb-fingervein,face,Multi-PIE_genuine_249,133,133,4161,1279,87,12,0.1379,False,0.1366,True,False,0.7907
sift-fingervein,face,Multi-PIE_genuine_249,133,133,687,309,24,6,0.2500,False,0.2366,True,False,0.9820
superglue-fingervein,face,Multi-PIE_genuine_249,133,133,795,533,5,0,,False,,True,False,
sgmnet-fingervein,face,Multi-PIE_genuine_249,133,133,2000,2000,120,12,0.1000,False,0.0991,True,False,1.2892
aspanformer,face,Multi-PIE_genuine_249,133,133,11,11,11,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_249,133,133,14753,7462,28,0,,False,,True,False,
loftr,face,Multi-PIE_impostor_0,102,034,93,93,93,16,0.1720,False,0.1669,False,True,2.0596
orb-fingervein,face,Multi-PIE_impostor_0,102,034,5000,4536,70,11,0.1571,False,0.1551,False,True,0.8796
sift-fingervein,face,Multi-PIE_impostor_0,102,034,1792,1061,63,0,,False,,False,True,
superglue-fingervein,face,Multi-PIE_impostor_0,102,034,1140,821,280,91,0.3250,True,0.3055,False,False,2.7402
sgmnet-fingervein,face,Multi-PIE_impostor_0,102,034,2000,2000,126,9,0.0714,False,0.0697,False,True,0.8136
aspanformer,face,Multi-PIE_impostor_0,102,034,131,131,131,53,0.4046,False,0.3857,False,True,2.4547
deepdetect,face,Multi-PIE_impostor_0,102,034,41405,15291,36,19,0.5278,True,0.5278,False,False,1.0819
loftr,face,Multi-PIE_impostor_1,081,239,12,12,12,0,,False,,False,True,
orb-fingervein,face,Multi-PIE_impostor_1,081,239,2686,3314,48,0,,False,,False,True,
sift-fingervein,face,Multi-PIE_impostor_1,081,239,512,643,15,4,0.2667,False,0.2444,False,True,0.0000
superglue-fingervein,face,Multi-PIE_impostor_1,081,239,756,533,0,0,,False,,False,True,
sgmnet-fingervein,face,Multi-PIE_impostor_1,081,239,2000,2000,54,6,0.1111,False,0.1051,False,True,0.6253
aspanformer,face,Multi-PIE_impostor_1,081,239,4,4,4,4,1.0000,True,0.9165,False,False,0.0000
deepdetect,face,Multi-PIE_impostor_1,081,239,18648,11149,5,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_2,118,160,182,182,182,31,0.1703,False,0.1656,False,True,2.0601
orb-fingervein,face,Multi-PIE_impostor_2,118,160,3887,3719,44,0,,False,,False,True,
sift-fingervein,face,Multi-PIE_impostor_2,118,160,920,766,30,0,,False,,False,True,
superglue-fingervein,face,Multi-PIE_impostor_2,118,160,1056,819,25,8,0.3200,True,0.3074,False,False,1.6545
sgmnet-fingervein,face,Multi-PIE_impostor_2,118,160,2000,1852,90,10,0.1111,False,0.1091,False,True,1.0892
aspanformer,face,Multi-PIE_impostor_2,118,160,14,14,14,6,0.4286,True,0.4055,False,False,0.5438
deepdetect,face,Multi-PIE_impostor_2,118,160,19575,19616,17,12,0.7059,True,0.7059,False,False,1.7710
loftr,face,Multi-PIE_impostor_3,138,055,138,138,138,22,0.1594,False,0.1551,False,True,2.0451
orb-fingervein,face,Multi-PIE_impostor_3,138,055,2204,4572,21,0,,False,,False,True,
sift-fingervein,face,Multi-PIE_impostor_3,138,055,479,964,6,0,,False,,False,True,
superglue-fingervein,face,Multi-PIE_impostor_3,138,055,647,1031,146,23,0.1575,False,0.1498,False,True,2.5076
sgmnet-fingervein,face,Multi-PIE_impostor_3,138,055,2000,2000,128,8,0.0625,False,0.0605,False,True,0.7183
aspanformer,face,Multi-PIE_impostor_3,138,055,83,83,83,23,0.2771,False,0.2591,False,True,2.8393
deepdetect,face,Multi-PIE_impostor_3,138,055,6837,14869,6,4,0.6667,True,0.6667,False,False,0.0000
loftr,face,Multi-PIE_impostor_4,034,240,89,89,89,14,0.1573,False,0.1514,False,True,2.1710
orb-fingervein,face,Multi-PIE_impostor_4,034,240,3691,3429,44,7,0.1591,False,0.1525,False,True,0.4238
sift-fingervein,face,Multi-PIE_impostor_4,034,240,659,705,11,0,,False,,False,True,
superglue-fingervein,face,Multi-PIE_impostor_4,034,240,678,750,35,9,0.2571,True,0.2510,False,False,1.4687
sgmnet-fingervein,face,Multi-PIE_impostor_4,034,240,2000,2000,188,9,0.0479,False,0.0467,False,True,1.1477
aspanformer,face,Multi-PIE_impostor_4,034,240,9,9,9,7,0.7778,True,0.5497,False,False,7.5887
deepdetect,face,Multi-PIE_impostor_4,034,240,13802,14351,11,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_5,227,063,0,0,0,0,,False,,False,True,
orb-fingervein,face,Multi-PIE_impostor_5,227,063,2795,3360,19,0,,False,,False,True,
sift-fingervein,face,Multi-PIE_impostor_5,227,063,407,719,8,0,,False,,False,True,
superglue-fingervein,face,Multi-PIE_impostor_5,227,063,619,861,43,9,0.2093,True,0.1994,False,False,1.9905
sgmnet-fingervein,face,Multi-PIE_impostor_5,227,063,2000,2000,41,5,0.1220,False,0.0354,False,True,24.8373
aspanformer,face,Multi-PIE_impostor_5,227,063,9,9,9,5,0.5556,True,0.5179,False,False,0.7049
deepdetect,face,Multi-PIE_impostor_5,227,063,8385,21056,4,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_6,041,113,86,86,86,16,0.1860,False,0.1804,False,True,2.0687
orb-fingervein,face,Multi-PIE_impostor_6,041,113,4462,2793,40,8,0.2000,False,0.1936,False,True,0.6214
sift-fingervein,face,Multi-PIE_impostor_6,041,113,1055,439,29,0,,False,,False,True,
superglue-fingervein,face,Multi-PIE_impostor_6,041,113,934,654,109,15,0.1376,False,0.1304,False,True,2.5022
sgmnet-fingervein,face,Multi-PIE_impostor_6,041,113,2000,2000,99,8,0.0808,False,0.0782,False,True,1.1178
aspanformer,face,Multi-PIE_impostor_6,041,113,22,22,22,10,0.4545,True,0.4465,False,False,1.3829
deepdetect,face,Multi-PIE_impostor_6,041,113,20747,9046,36,21,0.5833,True,0.5833,False,False,1.6140
loftr,face,Multi-PIE_impostor_7,171,210,126,126,126,12,0.0952,False,0.0911,False,True,2.2085
orb-fingervein,face,Multi-PIE_impostor_7,171,210,3802,4000,42,9,0.2143,False,0.2092,False,True,0.8344
sift-fingervein,face,Multi-PIE_impostor_7,171,210,720,955,18,7,0.3889,False,0.3714,False,True,1.5665
superglue-fingervein,face,Multi-PIE_impostor_7,171,210,840,1077,10,0,,False,,False,True,
sgmnet-fingervein,face,Multi-PIE_impostor_7,171,210,2000,2000,73,7,0.0959,False,0.0919,False,True,0.2845
aspanformer,face,Multi-PIE_impostor_7,171,210,13,13,13,7,0.5385,True,0.5148,False,False,1.5449
deepdetect,face,Multi-PIE_impostor_7,171,210,17184,13857,1,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_8,242,226,1,1,1,0,,False,,False,True,
orb-fingervein,face,Multi-PIE_impostor_8,242,226,3077,2366,24,6,0.2500,False,0.2366,False,True,0.8529
sift-fingervein,face,Multi-PIE_impostor_8,242,226,721,445,17,0,,False,,False,True,
superglue-fingervein,face,Multi-PIE_impostor_8,242,226,827,594,5,4,0.8000,True,0.7332,False,False,0.0000
sgmnet-fingervein,face,Multi-PIE_impostor_8,242,226,2000,2000,61,6,0.0984,False,0.0931,False,True,0.5010
aspanformer,face,Multi-PIE_impostor_8,242,226,7,7,7,0,,False,,False,True,
deepdetect,face,Multi-PIE_impostor_8,242,226,9840,9929,1,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_9,030,229,14,14,14,0,,False,,False,True,
orb-fingervein,face,Multi-PIE_impostor_9,030,229,3309,900,65,0,,False,,False,True,
sift-fingervein,face,Multi-PIE_impostor_9,030,229,512,194,16,0,,False,,False,True,
superglue-fingervein,face,Multi-PIE_impostor_9,030,229,620,507,203,34,0.1675,True,0.1605,False,False,2.3560
sgmnet-fingervein,face,Multi-PIE_impostor_9,030,229,2000,2000,192,8,0.0417,False,0.0403,False,True,1.0230
aspanformer,face,Multi-PIE_impostor_9,030,229,34,34,34,19,0.5588,True,0.5467,False,False,1.9200
deepdetect,face,Multi-PIE_impostor_9,030,229,8637,5388,8,5,0.6250,True,0.6250,False,False,0.6913
loftr,face,Multi-PIE_impostor_10,070,073,14,14,14,7,0.5000,True,0.4726,False,False,1.7753
orb-fingervein,face,Multi-PIE_impostor_10,070,073,2912,3283,41,0,,False,,False,True,
sift-fingervein,face,Multi-PIE_impostor_10,070,073,364,534,14,0,,False,,False,True,
superglue-fingervein,face,Multi-PIE_impostor_10,070,073,543,568,17,6,0.3529,True,0.3340,False,False,0.9004
sgmnet-fingervein,face,Multi-PIE_impostor_10,070,073,2000,2000,30,5,0.1667,False,0.1554,False,True,0.6829
aspanformer,face,Multi-PIE_impostor_10,070,073,3,3,3,0,,False,,False,True,
deepdetect,face,Multi-PIE_impostor_10,070,073,9231,11024,28,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_11,053,176,325,325,325,72,0.2215,False,0.2068,False,True,2.8732
orb-fingervein,face,Multi-PIE_impostor_11,053,176,1601,2547,19,0,,False,,False,True,
sift-fingervein,face,Multi-PIE_impostor_11,053,176,257,528,12,5,0.4167,False,0.3884,False,True,0.7239
superglue-fingervein,face,Multi-PIE_impostor_11,053,176,451,696,206,49,0.2379,True,0.2224,False,False,2.8421
sgmnet-fingervein,face,Multi-PIE_impostor_11,053,176,2000,2000,232,12,0.0517,False,0.0512,False,True,1.1366
aspanformer,face,Multi-PIE_impostor_11,053,176,113,113,113,47,0.4159,True,0.4014,False,False,2.2092
deepdetect,face,Multi-PIE_impostor_11,053,176,7536,9741,7,5,0.7143,True,0.7143,False,False,0.1407
loftr,face,Multi-PIE_impostor_12,126,065,69,69,69,17,0.2464,False,0.2386,False,True,2.1041
orb-fingervein,face,Multi-PIE_impostor_12,126,065,3534,3464,38,0,,False,,False,True,
sift-fingervein,face,Multi-PIE_impostor_12,126,065,632,734,27,0,,False,,False,True,
superglue-fingervein,face,Multi-PIE_impostor_12,126,065,769,811,5,4,0.8000,True,0.7332,False,False,0.0000
sgmnet-fingervein,face,Multi-PIE_impostor_12,126,065,2000,2000,62,7,0.1129,False,0.1082,False,True,0.7303
aspanformer,face,Multi-PIE_impostor_12,126,065,32,32,32,11,0.3438,False,0.3304,False,True,2.0305
deepdetect,face,Multi-PIE_impostor_12,126,065,18305,11985,15,9,0.6000,True,0.6000,False,False,0.4017
loftr,face,Multi-PIE_impostor_13,163,109,248,248,248,38,0.1532,False,0.1476,False,True,2.2453
orb-fingervein,face,Multi-PIE_impostor_13,163,109,3439,4708,41,9,0.2195,False,0.2143,False,True,1.0457
sift-fingervein,face,Multi-PIE_impostor_13,163,109,636,1002,13,0,,False,,False,True,
superglue-fingervein,face,Multi-PIE_impostor_13,163,109,819,922,324,58,0.1790,True,0.1656,False,False,3.0571
sgmnet-fingervein,face,Multi-PIE_impostor_13,163,109,2000,2000,232,10,0.0431,False,0.0423,False,True,0.8935
aspanformer,face,Multi-PIE_impostor_13,163,109,75,75,75,28,0.3733,False,0.3733,False,True,1.4642
deepdetect,face,Multi-PIE_impostor_13,163,109,9424,20219,7,0,,False,,False,True,
