matcher,modality,pair_id,identity1,identity2,num_keypoints_image1,num_keypoints_image2,num_matches,num_inliers,inlier_ratio,is_same_person_pred,confidence,ground_truth,is_correct,reprojection_error
loftr,face,Multi-PIE_genuine_234,093,093,80,80,80,13,0.1625,False,0.1534,True,False,2.5143
orb,face,Multi-PIE_genuine_234,093,093,41,248,1,0,,False,,True,False,
sift,face,Multi-PIE_genuine_234,093,093,22,60,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_234,093,093,281,367,1,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_234,093,093,2853,2378,76,9,0.1184,False,0.1156,True,False,1.1046
aspanformer,face,Multi-PIE_genuine_234,093,093,6,6,6,4,0.6667,True,0.6110,True,True,0.0000
deepdetect,face,Multi-PIE_genuine_234,093,093,9558,11978,2,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_235,035,035,406,406,406,127,0.3128,False,0.2997,True,False,2.3559
orb,face,Multi-PIE_genuine_235,035,035,0,9,0,0,,False,,True,False,
sift,face,Multi-PIE_genuine_235,035,035,6,9,2,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_235,035,035,166,154,56,13,0.2321,False,0.2189,True,False,2.5329
sgmnet,face,Multi-PIE_genuine_235,035,035,2977,2889,598,87,0.1455,False,0.1445,True,False,1.6413
aspanformer,face,Multi-PIE_genuine_235,035,035,444,444,444,195,0.4392,True,0.4203,True,True,2.3800
deepdetect,face,Multi-PIE_genuine_235,035,035,4438,4489,5,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_236,034,034,129,129,129,15,0.1163,False,0.1128,True,False,2.0294
orb,face,Multi-PIE_genuine_236,034,034,664,434,30,0,,False,,True,False,
sift,face,Multi-PIE_genuine_236,034,034,139,116,8,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_236,034,034,424,401,0,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_236,034,034,2071,2504,27,6,0.2222,False,0.2103,True,False,0.2440
aspanformer,face,Multi-PIE_genuine_236,034,034,26,26,26,9,0.3462,False,0.3343,True,False,1.7125
deepdetect,face,Multi-PIE_genuine_236,034,034,16538,13466,13,7,0.5385,True,0.5385,True,True,0.1131
loftr,face,Multi-PIE_genuine_237,117,117,58,58,58,12,0.2069,False,0.1990,True,False,2.0926
orb,face,Multi-PIE_genuine_237,117,117,562,400,22,0,,False,,True,False,
sift,face,Multi-PIE_genuine_237,117,117,110,58,1,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_237,117,117,317,285,20,7,0.3500,False,0.3354,True,False,1.3965
sgmnet,face,Multi-PIE_genuine_237,117,117,2324,2273,227,23,0.1013,False,0.1012,True,False,1.5139
aspanformer,face,Multi-PIE_genuine_237,117,117,14,14,14,9,0.6429,True,0.6275,True,True,0.6931
deepdetect,face,Multi-PIE_genuine_237,117,117,9343,6137,6,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_238,201,201,24,24,24,0,,False,,True,False,
orb,face,Multi-PIE_genuine_238,201,201,170,168,6,0,,False,,True,False,
sift,face,Multi-PIE_genuine_238,201,201,58,48,3,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_238,201,201,351,338,1,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_238,201,201,2369,2572,66,0,,False,,True,False,
aspanformer,face,Multi-PIE_genuine_238,201,201,1,1,1,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_238,201,201,14342,10550,10,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_239,060,060,292,292,292,90,0.3082,False,0.2970,True,False,2.2400
orb,face,Multi-PIE_genuine_239,060,060,22,393,1,0,,False,,True,False,
sift,face,Multi-PIE_genuine_239,060,060,14,66,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_239,060,060,153,288,78,18,0.2308,False,0.2219,True,False,2.2592
sgmnet,face,Multi-PIE_genuine_239,060,060,2976,2343,235,44,0.1872,False,0.1842,True,False,1.8236
aspanformer,face,Multi-PIE_genuine_239,060,060,360,360,360,143,0.3972,False,0.3741,True,False,2.6985
deepdetect,face,Multi-PIE_genuine_239,060,060,5525,16549,3,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_240,123,123,85,85,85,35,0.4118,False,0.3941,True,False,2.3766
orb,face,Multi-PIE_genuine_240,123,123,287,337,7,0,,False,,True,False,
sift,face,Multi-PIE_genuine_240,123,123,58,97,1,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_240,123,123,284,355,3,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_240,123,123,3057,2904,122,12,0.0984,False,0.0974,True,False,0.9170
aspanformer,face,Multi-PIE_genuine_240,123,123,16,16,16,8,0.5000,True,0.4841,True,True,1.0544
deepdetect,face,Multi-PIE_genuine_240,123,123,5041,10646,6,6,1.0000,True,1.0000,True,True,0.0000
loftr,face,Multi-PIE_genuine_241,020,020,119,119,119,16,0.1345,False,0.1297,True,False,2.1744
orb,face,Multi-PIE_genuine_241,020,020,500,232,15,5,0.3333,False,0.3107,True,False,0.4766
sift,face,Multi-PIE_genuine_241,020,020,111,85,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_241,020,020,519,424,38,9,0.2368,False,0.2289,True,False,1.6975
sgmnet,face,Multi-PIE_genuine_241,020,020,2434,2642,6,5,0.8333,True,0.7768,True,True,0.0000
aspanformer,face,Multi-PIE_genuine_241,020,020,5,5,5,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_241,020,020,10921,13453,3,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_242,041,041,67,67,67,12,0.1791,False,0.1701,True,False,2.3410
orb,face,Multi-PIE_genuine_242,041,041,255,347,13,0,,False,,True,False,
sift,face,Multi-PIE_genuine_242,041,041,91,93,2,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_242,041,041,411,419,0,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_242,041,041,3239,2205,8,6,0.7500,True,0.7097,True,True,0.0000
aspanformer,face,Multi-PIE_genuine_242,041,041,9,9,9,6,0.6667,True,0.6308,True,True,0.9694
deepdetect,face,Multi-PIE_genuine_242,041,041,14185,18504,28,13,0.4643,True,0.4643,True,True,3.3468
loftr,face,Multi-PIE_genuine_243,209,209,336,336,336,69,0.2054,False,0.1917,True,False,2.8744
orb,face,Multi-PIE_genuine_243,209,209,323,98,38,0,,False,,True,False,
sift,face,Multi-PIE_genuine_243,209,209,51,32,0,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_243,209,209,290,287,121,38,0.3140,False,0.2926,True,False,2.9162
sgmnet,face,Multi-PIE_genuine_243,209,209,2823,3212,75,14,0.1867,False,0.1857,True,False,1.4357
aspanformer,face,Multi-PIE_genuine_243,209,209,430,430,430,271,0.6302,True,0.6069,True,True,2.2561
deepdetect,face,Multi-PIE_genuine_243,209,209,8545,10735,28,21,0.7500,True,0.7500,True,True,1.2100
loftr,face,Multi-PIE_genuine_244,158,158,47,47,47,9,0.1915,False,0.1827,True,False,1.9531
orb,face,Multi-PIE_genuine_244,158,158,270,219,5,0,,False,,True,False,
sift,face,Multi-PIE_genuine_244,158,158,65,41,3,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_244,158,158,299,256,6,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_244,158,158,2241,2227,44,8,0.1818,False,0.1760,True,False,1.0328
aspanformer,face,Multi-PIE_genuine_244,158,158,7,7,7,4,0.5714,True,0.5237,True,True,0.0000
deepdetect,face,Multi-PIE_genuine_244,158,158,15189,14906,5,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_245,130,130,629,629,629,262,0.4165,False,0.4105,True,False,1.7922
orb,face,Multi-PIE_genuine_245,130,130,424,292,26,0,,False,,True,False,
sift,face,Multi-PIE_genuine_245,130,130,71,58,9,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_245,130,130,420,307,192,67,0.3490,False,0.3298,True,False,2.6311
sgmnet,face,Multi-PIE_genuine_245,130,130,2247,3057,140,18,0.1286,False,0.1284,True,False,1.1677
aspanformer,face,Multi-PIE_genuine_245,130,130,1232,1232,1232,667,0.5414,True,0.5300,True,True,1.9241
deepdetect,face,Multi-PIE_genuine_245,130,130,10486,12247,92,83,0.9022,True,0.9022,True,True,1.1071
loftr,face,Multi-PIE_genuine_246,102,102,840,840,840,479,0.5702,True,0.5702,True,True,0.8699
orb,face,Multi-PIE_genuine_246,102,102,376,674,14,0,,False,,True,False,
sift,face,Multi-PIE_genuine_246,102,102,116,160,5,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_246,102,102,402,455,294,103,0.3503,False,0.3368,True,False,2.2888
sgmnet,face,Multi-PIE_genuine_246,102,102,2392,2150,1049,409,0.3899,False,0.3864,True,False,1.6818
aspanformer,face,Multi-PIE_genuine_246,102,102,2836,2836,2836,2576,0.9083,True,0.9083,True,True,0.8343
deepdetect,face,Multi-PIE_genuine_246,102,102,20500,30172,238,226,0.9496,True,0.9496,True,True,0.3137
loftr,face,Multi-PIE_genuine_247,157,157,178,178,178,29,0.1629,False,0.1592,True,False,1.9648
orb,face,Multi-PIE_genuine_247,157,157,321,409,4,0,,False,,True,False,
sift,face,Multi-PIE_genuine_247,157,157,93,81,2,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_247,157,157,345,394,52,16,0.3077,False,0.2955,True,False,2.2563
sgmnet,face,Multi-PIE_genuine_247,157,157,1896,2266,142,13,0.0915,False,0.0909,True,False,1.2899
aspanformer,face,Multi-PIE_genuine_247,157,157,128,128,128,49,0.3828,False,0.3729,True,False,2.0247
deepdetect,face,Multi-PIE_genuine_247,157,157,15611,10416,8,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_248,119,119,475,475,475,128,0.2695,False,0.2571,True,False,2.4440
orb,face,Multi-PIE_genuine_248,119,119,232,96,15,0,,False,,True,False,
sift,face,Multi-PIE_genuine_248,119,119,46,45,3,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_248,119,119,279,248,100,25,0.2500,False,0.2370,True,False,2.5648
sgmnet,face,Multi-PIE_genuine_248,119,119,3005,2814,285,60,0.2105,False,0.2097,True,False,1.5794
aspanformer,face,Multi-PIE_genuine_248,119,119,213,213,213,109,0.5117,True,0.5027,True,True,1.8546
deepdetect,face,Multi-PIE_genuine_248,119,119,10729,7359,33,0,,False,,True,False,
loftr,face,Multi-PIE_genuine_249,133,133,9,9,9,0,,False,,True,False,
orb,face,Multi-PIE_genuine_249,133,133,665,58,61,0,,False,,True,False,
sift,face,Multi-PIE_genuine_249,133,133,156,21,5,0,,False,,True,False,
superglue,face,Multi-PIE_genuine_249,133,133,387,260,0,0,,False,,True,False,
sgmnet,face,Multi-PIE_genuine_249,133,133,2342,2434,77,12,0.1558,False,0.1544,True,False,1.1881
aspanformer,face,Multi-PIE_genuine_249,133,133,11,11,11,0,,False,,True,False,
deepdetect,face,Multi-PIE_genuine_249,133,133,14753,7462,47,22,0.4681,True,0.4681,True,True,2.1117
loftr,face,Multi-PIE_impostor_0,102,034,93,93,93,16,0.1720,False,0.1669,False,True,2.0596
orb,face,Multi-PIE_impostor_0,102,034,870,689,46,0,,False,,False,True,
sift,face,Multi-PIE_impostor_0,102,034,232,173,5,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_0,102,034,521,440,137,34,0.2482,False,0.2356,False,True,2.5383
sgmnet,face,Multi-PIE_impostor_0,102,034,2240,2202,153,12,0.0784,False,0.0777,False,True,1.2884
aspanformer,face,Multi-PIE_impostor_0,102,034,131,131,131,53,0.4046,False,0.3857,False,True,2.4547
deepdetect,face,Multi-PIE_impostor_0,102,034,41405,15291,20,11,0.5500,True,0.5500,False,False,0.8498
loftr,face,Multi-PIE_impostor_1,081,239,12,12,12,0,,False,,False,True,
orb,face,Multi-PIE_impostor_1,081,239,55,229,8,0,,False,,False,True,
sift,face,Multi-PIE_impostor_1,081,239,38,58,0,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_1,081,239,309,252,0,0,,False,,False,True,
sgmnet,face,Multi-PIE_impostor_1,081,239,2574,2852,73,0,,False,,False,True,
aspanformer,face,Multi-PIE_impostor_1,081,239,4,4,4,4,1.0000,True,0.9165,False,False,0.0000
deepdetect,face,Multi-PIE_impostor_1,081,239,18648,11149,6,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_2,118,160,182,182,182,31,0.1703,False,0.1656,False,True,2.0601
orb,face,Multi-PIE_impostor_2,118,160,186,335,4,0,,False,,False,True,
sift,face,Multi-PIE_impostor_2,118,160,51,91,2,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_2,118,160,486,399,0,0,,False,,False,True,
sgmnet,face,Multi-PIE_impostor_2,118,160,2615,1852,33,9,0.2727,False,0.2662,False,True,0.6498
aspanformer,face,Multi-PIE_impostor_2,118,160,14,14,14,6,0.4286,True,0.4055,False,False,0.5438
deepdetect,face,Multi-PIE_impostor_2,118,160,19575,19616,24,16,0.6667,True,0.6667,False,False,1.9861
loftr,face,Multi-PIE_impostor_3,138,055,138,138,138,22,0.1594,False,0.1551,False,True,2.0451
orb,face,Multi-PIE_impostor_3,138,055,49,626,0,0,,False,,False,True,
sift,face,Multi-PIE_impostor_3,138,055,25,105,1,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_3,138,055,306,489,59,15,0.2542,False,0.2414,False,True,2.4666
sgmnet,face,Multi-PIE_impostor_3,138,055,2577,2664,132,12,0.0909,False,0.0900,False,True,1.0680
aspanformer,face,Multi-PIE_impostor_3,138,055,83,83,83,23,0.2771,False,0.2591,False,True,2.8393
deepdetect,face,Multi-PIE_impostor_3,138,055,6837,14869,4,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_4,034,240,89,89,89,14,0.1573,False,0.1514,False,True,2.1710
orb,face,Multi-PIE_impostor_4,034,240,326,233,20,0,,False,,False,True,
sift,face,Multi-PIE_impostor_4,034,240,68,66,2,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_4,034,240,327,368,5,4,0.8000,True,0.7332,False,False,0.0000
sgmnet,face,Multi-PIE_impostor_4,034,240,2392,2094,165,13,0.0788,False,0.0782,False,True,1.1447
aspanformer,face,Multi-PIE_impostor_4,034,240,9,9,9,7,0.7778,True,0.5497,False,False,7.5887
deepdetect,face,Multi-PIE_impostor_4,034,240,13802,14351,11,5,0.4545,True,0.4545,False,False,0.7663
loftr,face,Multi-PIE_impostor_5,227,063,0,0,0,0,,False,,False,True,
orb,face,Multi-PIE_impostor_5,227,063,127,162,8,0,,False,,False,True,
sift,face,Multi-PIE_impostor_5,227,063,45,75,0,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_5,227,063,286,412,0,0,,False,,False,True,
sgmnet,face,Multi-PIE_impostor_5,227,063,2781,2637,2,0,,False,,False,True,
aspanformer,face,Multi-PIE_impostor_5,227,063,9,9,9,5,0.5556,True,0.5179,False,False,0.7049
deepdetect,face,Multi-PIE_impostor_5,227,063,8385,21056,9,6,0.6667,True,0.6667,False,False,0.9097
loftr,face,Multi-PIE_impostor_6,041,113,86,86,86,16,0.1860,False,0.1804,False,True,2.0687
orb,face,Multi-PIE_impostor_6,041,113,445,155,19,6,0.3158,False,0.2988,False,True,0.9177
sift,face,Multi-PIE_impostor_6,041,113,113,34,0,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_6,041,113,473,332,35,9,0.2571,False,0.2409,False,True,2.3222
sgmnet,face,Multi-PIE_impostor_6,041,113,2258,2233,111,13,0.1171,False,0.1163,False,True,1.2293
aspanformer,face,Multi-PIE_impostor_6,041,113,22,22,22,10,0.4545,True,0.4465,False,False,1.3829
deepdetect,face,Multi-PIE_impostor_6,041,113,20747,9046,62,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_7,171,210,126,126,126,12,0.0952,False,0.0911,False,True,2.2085
orb,face,Multi-PIE_impostor_7,171,210,566,321,19,0,,False,,False,True,
sift,face,Multi-PIE_impostor_7,171,210,96,45,3,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_7,171,210,415,507,0,0,,False,,False,True,
sgmnet,face,Multi-PIE_impostor_7,171,210,2046,2344,18,0,,False,,False,True,
aspanformer,face,Multi-PIE_impostor_7,171,210,13,13,13,7,0.5385,True,0.5148,False,False,1.5449
deepdetect,face,Multi-PIE_impostor_7,171,210,17184,13857,5,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_8,242,226,1,1,1,0,,False,,False,True,
orb,face,Multi-PIE_impostor_8,242,226,181,116,20,0,,False,,False,True,
sift,face,Multi-PIE_impostor_8,242,226,53,53,0,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_8,242,226,373,306,0,0,,False,,False,True,
sgmnet,face,Multi-PIE_impostor_8,242,226,2376,2627,40,0,,False,,False,True,
aspanformer,face,Multi-PIE_impostor_8,242,226,7,7,7,0,,False,,False,True,
deepdetect,face,Multi-PIE_impostor_8,242,226,9840,9929,5,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_9,030,229,14,14,14,0,,False,,False,True,
orb,face,Multi-PIE_impostor_9,030,229,295,13,17,6,0.3529,False,0.2856,False,True,4.6259
sift,face,Multi-PIE_impostor_9,030,229,61,12,0,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_9,030,229,312,228,65,14,0.2154,False,0.2064,False,True,2.2500
sgmnet,face,Multi-PIE_impostor_9,030,229,2565,3096,89,10,0.1124,False,0.1104,False,True,0.8513
aspanformer,face,Multi-PIE_impostor_9,030,229,34,34,34,19,0.5588,True,0.5467,False,False,1.9200
deepdetect,face,Multi-PIE_impostor_9,030,229,8637,5388,11,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_10,070,073,14,14,14,7,0.5000,True,0.4726,False,False,1.7753
orb,face,Multi-PIE_impostor_10,070,073,165,332,1,0,,False,,False,True,
sift,face,Multi-PIE_impostor_10,070,073,44,98,1,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_10,070,073,246,278,0,0,,False,,False,True,
sgmnet,face,Multi-PIE_impostor_10,070,073,2438,2587,16,5,0.3125,False,0.2913,False,True,0.4819
aspanformer,face,Multi-PIE_impostor_10,070,073,3,3,3,0,,False,,False,True,
deepdetect,face,Multi-PIE_impostor_10,070,073,9231,11024,34,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_11,053,176,325,325,325,72,0.2215,False,0.2068,False,True,2.8732
orb,face,Multi-PIE_impostor_11,053,176,51,55,8,0,,False,,False,True,
sift,face,Multi-PIE_impostor_11,053,176,25,32,3,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_11,053,176,214,321,81,26,0.3210,False,0.3020,False,True,2.7167
sgmnet,face,Multi-PIE_impostor_11,053,176,2829,2251,45,11,0.2444,False,0.2413,False,True,1.1577
aspanformer,face,Multi-PIE_impostor_11,053,176,113,113,113,47,0.4159,True,0.4014,False,False,2.2092
deepdetect,face,Multi-PIE_impostor_11,053,176,7536,9741,6,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_12,126,065,69,69,69,17,0.2464,False,0.2386,False,True,2.1041
orb,face,Multi-PIE_impostor_12,126,065,309,133,16,5,0.3125,False,0.2913,False,True,0.5296
sift,face,Multi-PIE_impostor_12,126,065,57,44,3,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_12,126,065,332,399,0,0,,False,,False,True,
sgmnet,face,Multi-PIE_impostor_12,126,065,3243,2127,7,4,0.5714,True,0.5237,False,False,0.0000
aspanformer,face,Multi-PIE_impostor_12,126,065,32,32,32,11,0.3438,False,0.3304,False,True,2.0305
deepdetect,face,Multi-PIE_impostor_12,126,065,18305,11985,23,12,0.5217,True,0.5217,False,False,1.4314
loftr,face,Multi-PIE_impostor_13,163,109,248,248,248,38,0.1532,False,0.1476,False,True,2.2453
orb,face,Multi-PIE_impostor_13,163,109,192,697,5,0,,False,,False,True,
sift,face,Multi-PIE_impostor_13,163,109,67,167,0,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_13,163,109,395,432,149,33,0.2215,False,0.2055,False,True,2.9948
sgmnet,face,Multi-PIE_impostor_13,163,109,3120,2345,23,8,0.3478,False,0.3368,False,True,0.6696
aspanformer,face,Multi-PIE_impostor_13,163,109,75,75,75,28,0.3733,False,0.3733,False,True,1.4642
deepdetect,face,Multi-PIE_impostor_13,163,109,9424,20219,11,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_14,001,086,0,0,0,0,,False,,False,True,
orb,face,Multi-PIE_impostor_14,001,086,95,645,4,0,,False,,False,True,
sift,face,Multi-PIE_impostor_14,001,086,27,279,0,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_14,001,086,256,728,2,0,,False,,False,True,
sgmnet,face,Multi-PIE_impostor_14,001,086,2573,2340,10,4,0.4000,False,0.3666,False,True,0.0000
aspanformer,face,Multi-PIE_impostor_14,001,086,3,3,0,0,,False,,False,True,
deepdetect,face,Multi-PIE_impostor_14,001,086,4265,18828,3,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_15,042,190,58,58,58,11,0.1897,False,0.1816,False,True,2.1053
orb,face,Multi-PIE_impostor_15,042,190,45,438,3,0,,False,,False,True,
sift,face,Multi-PIE_impostor_15,042,190,34,74,0,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_15,042,190,319,332,0,0,,False,,False,True,
sgmnet,face,Multi-PIE_impostor_15,042,190,3662,2432,2,0,,False,,False,True,
aspanformer,face,Multi-PIE_impostor_15,042,190,19,19,19,12,0.6316,True,0.6256,False,False,0.9559
deepdetect,face,Multi-PIE_impostor_15,042,190,11004,24559,1,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_16,144,003,94,94,94,10,0.1064,False,0.1023,False,True,1.9239
orb,face,Multi-PIE_impostor_16,144,003,170,518,10,6,0.6000,True,0.5677,False,False,0.2350
sift,face,Multi-PIE_impostor_16,144,003,55,129,0,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_16,144,003,364,399,7,5,0.7143,True,0.6658,False,False,0.7813
sgmnet,face,Multi-PIE_impostor_16,144,003,2796,1803,19,6,0.3158,False,0.2988,False,True,0.5898
aspanformer,face,Multi-PIE_impostor_16,144,003,6,6,6,0,,False,,False,True,
deepdetect,face,Multi-PIE_impostor_16,144,003,11211,22195,10,6,0.6000,True,0.6000,False,False,1.4881
loftr,face,Multi-PIE_impostor_17,243,228,2,2,2,0,,False,,False,True,
orb,face,Multi-PIE_impostor_17,243,228,357,361,21,0,,False,,False,True,
sift,face,Multi-PIE_impostor_17,243,228,56,69,1,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_17,243,228,206,371,0,0,,False,,False,True,
sgmnet,face,Multi-PIE_impostor_17,243,228,3271,2274,26,7,0.2692,False,0.2580,False,True,1.0293
aspanformer,face,Multi-PIE_impostor_17,243,228,1,1,1,0,,False,,False,True,
deepdetect,face,Multi-PIE_impostor_17,243,228,4743,16765,2,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_18,215,095,14,14,14,6,0.4286,False,0.4055,False,True,0.3723
orb,face,Multi-PIE_impostor_18,215,095,290,40,28,0,,False,,False,True,
sift,face,Multi-PIE_impostor_18,215,095,35,21,0,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_18,215,095,272,264,3,0,,False,,False,True,
sgmnet,face,Multi-PIE_impostor_18,215,095,3067,3325,204,17,0.0833,False,0.0832,False,True,1.4302
aspanformer,face,Multi-PIE_impostor_18,215,095,1,1,1,0,,False,,False,True,
deepdetect,face,Multi-PIE_impostor_18,215,095,6008,7856,24,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_19,033,011,52,52,52,9,0.1731,False,0.1690,False,True,1.2953
orb,face,Multi-PIE_impostor_19,033,011,328,339,18,0,,False,,False,True,
sift,face,Multi-PIE_impostor_19,033,011,102,70,1,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_19,033,011,456,219,0,0,,False,,False,True,
sgmnet,face,Multi-PIE_impostor_19,033,011,2213,3394,32,10,0.3125,False,0.3070,False,True,0.8931
aspanformer,face,Multi-PIE_impostor_19,033,011,3,3,3,0,,False,,False,True,
deepdetect,face,Multi-PIE_impostor_19,033,011,16109,5219,10,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_20,232,240,0,0,0,0,,False,,False,True,
orb,face,Multi-PIE_impostor_20,232,240,25,86,2,0,,False,,False,True,
sift,face,Multi-PIE_impostor_20,232,240,10,45,0,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_20,232,240,253,327,16,7,0.4375,False,0.4171,False,True,1.6019
sgmnet,face,Multi-PIE_impostor_20,232,240,3280,2386,24,6,0.2500,False,0.2366,False,True,0.5886
aspanformer,face,Multi-PIE_impostor_20,232,240,2,2,0,0,,False,,False,True,
deepdetect,face,Multi-PIE_impostor_20,232,240,5631,11313,1,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_21,054,175,0,0,0,0,,False,,False,True,
orb,face,Multi-PIE_impostor_21,054,175,165,446,5,0,,False,,False,True,
sift,face,Multi-PIE_impostor_21,054,175,38,92,1,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_21,054,175,240,362,0,0,,False,,False,True,
sgmnet,face,Multi-PIE_impostor_21,054,175,2890,2063,3,0,,False,,False,True,
aspanformer,face,Multi-PIE_impostor_21,054,175,2,2,2,0,,False,,False,True,
deepdetect,face,Multi-PIE_impostor_21,054,175,7404,15291,20,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_22,091,200,250,250,250,58,0.2320,False,0.2209,False,True,2.4834
orb,face,Multi-PIE_impostor_22,091,200,605,433,27,7,0.2593,False,0.2484,False,True,0.4616
sift,face,Multi-PIE_impostor_22,091,200,131,100,5,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_22,091,200,425,241,116,32,0.2759,False,0.2597,False,True,2.7093
sgmnet,face,Multi-PIE_impostor_22,091,200,2829,2944,77,0,,False,,False,True,
aspanformer,face,Multi-PIE_impostor_22,091,200,149,149,149,56,0.3758,False,0.3624,False,True,2.2278
deepdetect,face,Multi-PIE_impostor_22,091,200,15561,8827,52,27,0.5192,True,0.5192,False,False,1.4068
loftr,face,Multi-PIE_impostor_23,238,240,0,0,0,0,,False,,False,True,
orb,face,Multi-PIE_impostor_23,238,240,115,238,2,0,,False,,False,True,
sift,face,Multi-PIE_impostor_23,238,240,31,65,0,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_23,238,240,158,342,0,0,,False,,False,True,
sgmnet,face,Multi-PIE_impostor_23,238,240,3727,2005,58,10,0.1724,False,0.1694,False,True,0.8894
aspanformer,face,Multi-PIE_impostor_23,238,240,2,2,2,0,,False,,False,True,
deepdetect,face,Multi-PIE_impostor_23,238,240,4702,13740,3,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_24,205,208,403,403,403,69,0.1712,False,0.1603,False,True,2.8164
orb,face,Multi-PIE_impostor_24,205,208,498,263,25,0,,False,,False,True,
sift,face,Multi-PIE_impostor_24,205,208,119,88,5,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_24,205,208,461,348,154,30,0.1948,False,0.1858,False,True,2.4439
sgmnet,face,Multi-PIE_impostor_24,205,208,2180,2027,38,8,0.2105,False,0.2038,False,True,0.7368
aspanformer,face,Multi-PIE_impostor_24,205,208,151,151,151,67,0.4437,True,0.4172,False,False,2.7300
deepdetect,face,Multi-PIE_impostor_24,205,208,17873,20584,44,0,,False,,False,True,
loftr,face,Multi-PIE_impostor_25,007,046,228,228,228,43,0.1886,False,0.1797,False,True,2.4681
orb,face,Multi-PIE_impostor_25,007,046,34,196,1,0,,False,,False,True,
sift,face,Multi-PIE_impostor_25,007,046,20,42,0,0,,False,,False,True,
superglue,face,Multi-PIE_impostor_25,007,046,205,348,88,24,0.2727,False,0.2552,False,True,2.8216
